title,vacancy_type,work_experience,salary,currency,region,salary_min,salary_max,exp_min,exp_max,salary_mean,exp_mean,country
Ведущий программист DS/DE,other,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Системный программист С++,other,1–3 года,з/п не указана,,Санкт-Петербург,0,0,1,3,0,2,Россия
SDET / Software Development Engineer in Test (Aprotech),SE,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Специалист технической поддержки,other,1–3 года,з/п не указана,,Улан-Удэ,0,0,1,3,0,2,Россия
Ведущий программист DS/DE,other,1–3 года,з/п не указана,,Казань,0,0,1,3,0,2,Россия
Ведущий программист DS/DE,other,1–3 года,з/п не указана,,Нижний Новгород,0,0,1,3,0,2,Россия
Инженер по тестированию встраиваемых систем / Embedded systems QA engineer,SE,1–3 года,до 110 000 руб. на руки,RUB,Санкт-Петербург,0,110000,1,3,82500,2,Россия
Scala Developer,SE,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Разработчик БД / DBD,SE,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Web-разработчик,SE,1–3 года,от 80 000 до 200 000 руб. на руки,RUB,Самара,80000,200000,1,3,140000,2,Россия
Администратор СХД Hitachi / Huawei / NetApp (банковская сфера),other,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Senior product Analyst (remote),other,1–3 года,от 2 000 до 5 000 USD на руки,USD,Москва,2000,5000,1,3,3500,2,Россия
Product Analyst,other,1–3 года,от 1 000 до 3 000 USD до вычета налогов,USD,Москва,1000,3000,1,3,2000,2,Россия
Системный инженер Linux,SE,1–3 года,з/п не указана,,Сочи,0,0,1,3,0,2,Россия
Middle PHP Developer,SE,1–3 года,от 100 000 руб. до вычета налогов,RUB,Краснодар,0,100000,1,3,75000,2,Россия
Frontend-разработчик (мобильное приложение),SE,1–3 года,з/п не указана,,Новосибирск,0,0,1,3,0,2,Россия
QA Engineer / Тестировщик,other,1–3 года,з/п не указана,,Волгоград,0,0,1,3,0,2,Россия
Data engineer в МТС Маркетолог (Big Data),BD,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Data engineer на продукт B2B (Big Data),BD,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Head of Demand Planning | Senior Demand Planner,other,1–3 года,от 3 000 до 5 000 USD на руки,USD,Москва,3000,5000,1,3,4000,2,Россия
Hadoop администратор (Big Data),BD,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
QA инженер в Блок Стратегии и Развития,SE,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Бизнес-аналитик в Браузер,DA,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Главный разработчик BI,SE,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Программист PHP / Backend-разработчик,SE,1–3 года,от 100 000 руб. до вычета налогов,RUB,Санкт-Петербург,0,100000,1,3,80000,2,Россия
Кампейн менеджер,other,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Программист JS,other,1–3 года,от 105 000 до 215 000 руб. до вычета налогов,RUB,Кострома,105000,215000,1,3,160000,2,Россия
Backend разработчик,SE,1–3 года,от 45 000 до 80 000 руб. на руки,RUB,Петрозаводск,45000,80000,1,3,62500,2,Россия
Senior QA Engineer,other,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
CV-Multimodality Engineer,other,1–3 года,з/п не указана,,Долгопрудный,0,0,1,3,0,2,Россия
Sales Manager / Business Development,other,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Инженер-программист в отдел развития АБС УИР ДИТ,SE,1–3 года,з/п не указана,,Якутск,0,0,1,3,0,2,Россия
Программист приложений .NET/Веб-программист,other,1–3 года,от 70 000 до 90 000 руб. на руки,RUB,Калининград,70000,90000,1,3,80000,2,Россия
Инженер по компьютерному зрению (Computer Vision Engineer),DL,1–3 года,от 80 000 руб. на руки,RUB,Санкт-Петербург,0,80000,1,3,60000,2,Россия
Системный/бизнес аналитик,DA,1–3 года,з/п не указана,,Пермь,0,0,1,3,0,2,Россия
Front-end разработчик (Vue.js),SE,1–3 года,от 100 000 руб. на руки,RUB,Санкт-Петербург,0,100000,1,3,80000,2,Россия
Middle QA Engineer,other,1–3 года,з/п не указана,,Санкт-Петербург,0,0,1,3,0,2,Россия
Программист,other,1–3 года,з/п не указана,,Тюмень,0,0,1,3,0,2,Россия
JS developer,SE,1–3 года,от 100 000 до 250 000 руб. на руки,RUB,Санкт-Петербург,100000,250000,1,3,175000,2,Россия
Deep Learning and Computer Vision Engineer,DL,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Математик-программист C++/R,other,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Разработчик ML и СV,SE,1–3 года,з/п не указана,,Москва,0,0,1,3,0,2,Россия
Team Lead fullstack (Python),other,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Senior Data engineer,other,более 6 лет,з/п не указана,,Санкт-Петербург,0,0,6,6,0,6,Россия
Senior Server Developer,SE,более 6 лет,з/п не указана,,Краснодар,0,0,6,6,0,6,Россия
Тимлид в команду низкоуровневой разработки внутреннего облака Яндекса,other,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Lead DevOps Engineer,other,более 6 лет,з/п не указана,,Санкт-Петербург,0,0,6,6,0,6,Россия
Тимлид в команду низкоуровневой разработки внутреннего облака Яндекса,other,более 6 лет,з/п не указана,,Нижний Новгород,0,0,6,6,0,6,Россия
Директор аналитического департамента,other,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Тимлид в команду разработки на Java,other,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Arch Lead,other,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Архитектор Big Data,BD,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Senior .Net разработчик,SE,более 6 лет,з/п не указана,,Тюмень,0,0,6,6,0,6,Россия
Senior .Net разработчик,SE,более 6 лет,з/п не указана,,Ижевск,0,0,6,6,0,6,Россия
"Архитектор продуктов (Solution Architect AI Cloud, Data catalog)",AI,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Ведущий разработчик,SE,более 6 лет,з/п не указана,,Красный Чикой,0,0,6,6,0,6,Россия
Инженер по защите web приложений (WAF),SE,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
Senior C++ Browser Engineer (relocation to EU),other,более 6 лет,з/п не указана,,Санкт-Петербург,0,0,6,6,0,6,Россия
Ведущий программист 1С,other,более 6 лет,от 243 000 руб. до вычета налогов,RUB,Кострома,0,243000,6,6,182250,6,Россия
Ведущий программист 1С,other,более 6 лет,от 243 000 руб. до вычета налогов,RUB,Ярославль,0,243000,6,6,182250,6,Россия
DevOps\SRE инженер,SE,более 6 лет,з/п не указана,,Санкт-Петербург,0,0,6,6,0,6,Россия
DevOps\SRE инженер,SE,более 6 лет,з/п не указана,,Москва,0,0,6,6,0,6,Россия
DevOps\SRE инженер,SE,более 6 лет,з/п не указана,,Нижний Новгород,0,0,6,6,0,6,Россия
